problem,method,family,instance_id,n,objective_value,optimality_gap,runtime_seconds
scheduling,DP,dense,1069,50,363.0,0.0,6.900000153109431e-05
scheduling,Greedy_EF,dense,1069,50,301.0,0.17079889807162535,2.540000423323363e-05
scheduling,Greedy_HW,dense,1069,50,278.0,0.23415977961432508,1.750000228639692e-05
scheduling,Greedy_BR,dense,1069,50,299.0,0.1763085399449036,3.12999909510836e-05
scheduling,ML_RF,dense,1069,50,320,0.1184573002754821,0.025725999992573634
scheduling,ML_MLP,dense,1069,50,306,0.15702479338842976,0.001479700003983453
scheduling,DP,dense,1070,50,402.0,0.0,0.00010580000525806099
scheduling,Greedy_EF,dense,1070,50,342.0,0.14925373134328357,3.739999374374747e-05
scheduling,Greedy_HW,dense,1070,50,373.0,0.07213930348258707,2.5399989681318402e-05
scheduling,Greedy_BR,dense,1070,50,335.0,0.16666666666666666,5.080000846646726e-05
scheduling,ML_RF,dense,1070,50,389,0.03233830845771144,0.02647939999587834
scheduling,ML_MLP,dense,1070,50,389,0.03233830845771144,0.00141050000092946
scheduling,DP,dense,1071,50,394.0,0.0,6.730000313837081e-05
scheduling,Greedy_EF,dense,1071,50,148.0,0.6243654822335025,2.4900000425986946e-05
scheduling,Greedy_HW,dense,1071,50,374.0,0.050761421319796954,1.889999839477241e-05
scheduling,Greedy_BR,dense,1071,50,253.0,0.35786802030456855,2.9600007110275328e-05
scheduling,ML_RF,dense,1071,50,246,0.3756345177664975,0.025323099995148368
scheduling,ML_MLP,dense,1071,50,290,0.2639593908629442,0.0012961999891558662
scheduling,DP,dense,1072,50,513.0,0.0,6.980000762268901e-05
scheduling,Greedy_EF,dense,1072,50,437.0,0.14814814814814814,2.78999941656366e-05
scheduling,Greedy_HW,dense,1072,50,193.0,0.6237816764132553,1.6699996194802225e-05
scheduling,Greedy_BR,dense,1072,50,454.0,0.11500974658869395,3.060000017285347e-05
scheduling,ML_RF,dense,1072,50,454,0.11500974658869395,0.025896700011799112
scheduling,ML_MLP,dense,1072,50,476,0.07212475633528265,0.0011774000013247132
scheduling,DP,dense,1073,50,556.0,0.0,6.86999992467463e-05
scheduling,Greedy_EF,dense,1073,50,551.0,0.008992805755395683,2.9100003303028643e-05
scheduling,Greedy_HW,dense,1073,50,358.0,0.35611510791366907,1.750000228639692e-05
scheduling,Greedy_BR,dense,1073,50,551.0,0.008992805755395683,3.2500000088475645e-05
scheduling,ML_RF,dense,1073,50,551,0.008992805755395683,0.025940899999113753
scheduling,ML_MLP,dense,1073,50,551,0.008992805755395683,0.0012312000035308301
scheduling,DP,dense,1074,50,592.0,0.0,6.710000161547214e-05
scheduling,Greedy_EF,dense,1074,50,581.0,0.018581081081081082,2.5000001187436283e-05
scheduling,Greedy_HW,dense,1074,50,508.0,0.14189189189189189,1.8999999156221747e-05
scheduling,Greedy_BR,dense,1074,50,586.0,0.010135135135135136,2.989999484270811e-05
scheduling,ML_RF,dense,1074,50,586,0.010135135135135136,0.04790879999927711
scheduling,ML_MLP,dense,1074,50,586,0.010135135135135136,0.0011659000010695308
scheduling,DP,dense,1075,100,662.0,0.0,0.00019950000569224358
scheduling,Greedy_EF,dense,1075,100,559.0,0.1555891238670695,4.849999095313251e-05
scheduling,Greedy_HW,dense,1075,100,443.0,0.33081570996978854,3.300000389572233e-05
scheduling,Greedy_BR,dense,1075,100,621.0,0.061933534743202415,5.950000195298344e-05
scheduling,ML_RF,dense,1075,100,659,0.004531722054380665,0.026201699991361238
scheduling,ML_MLP,dense,1075,100,659,0.004531722054380665,0.0020995000086259097
scheduling,DP,dense,1076,100,674.0,0.0,0.00019950000569224358
scheduling,Greedy_EF,dense,1076,100,437.0,0.3516320474777448,5.539999983739108e-05
scheduling,Greedy_HW,dense,1076,100,476.0,0.29376854599406527,3.480000304989517e-05
scheduling,Greedy_BR,dense,1076,100,592.0,0.12166172106824925,5.880001117475331e-05
scheduling,ML_RF,dense,1076,100,652,0.032640949554896145,0.027261600000201724
scheduling,ML_MLP,dense,1076,100,610,0.09495548961424333,0.002549099997850135
scheduling,DP,dense,1077,100,550.0,0.0,0.00018620000628288835
scheduling,Greedy_EF,dense,1077,100,443.0,0.19454545454545455,4.509999416768551e-05
scheduling,Greedy_HW,dense,1077,100,296.0,0.4618181818181818,3.199999628122896e-05
scheduling,Greedy_BR,dense,1077,100,512.0,0.06909090909090909,5.459999374579638e-05
scheduling,ML_RF,dense,1077,100,537,0.023636363636363636,0.027347800001734868
scheduling,ML_MLP,dense,1077,100,522,0.05090909090909091,0.0029045999981462955
scheduling,DP,dense,1078,100,792.0,0.0,0.0002007999864872545
scheduling,Greedy_EF,dense,1078,100,611.0,0.22853535353535354,4.84000047435984e-05
scheduling,Greedy_HW,dense,1078,100,354.0,0.553030303030303,3.2099997042678297e-05
scheduling,Greedy_BR,dense,1078,100,705.0,0.10984848484848485,5.7199998991563916e-05
scheduling,ML_RF,dense,1078,100,772,0.025252525252525252,0.02725240000290796
scheduling,ML_MLP,dense,1078,100,747,0.056818181818181816,0.002609199989819899
scheduling,DP,dense,1079,100,716.0,0.0,0.00020149999181739986
scheduling,Greedy_EF,dense,1079,100,486.0,0.32122905027932963,4.949999856762588e-05
scheduling,Greedy_HW,dense,1079,100,358.0,0.5,3.510000533424318e-05
scheduling,Greedy_BR,dense,1079,100,579.0,0.19134078212290503,5.6800010497681797e-05
scheduling,ML_RF,dense,1079,100,677,0.05446927374301676,0.02824460000556428
scheduling,ML_MLP,dense,1079,100,577,0.1941340782122905,0.0020975999941583723
scheduling,DP,dense,1080,100,658.0,0.0,0.00020399999630171806
scheduling,Greedy_EF,dense,1080,100,601.0,0.08662613981762918,4.650000482797623e-05
scheduling,Greedy_HW,dense,1080,100,394.0,0.4012158054711246,3.2099997042678297e-05
scheduling,Greedy_BR,dense,1080,100,601.0,0.08662613981762918,5.459999374579638e-05
scheduling,ML_RF,dense,1080,100,601,0.08662613981762918,0.026961900002788752
scheduling,ML_MLP,dense,1080,100,631,0.041033434650455926,0.0024256999895442277
scheduling,DP,dense,1081,100,638.0,0.0,0.00019359998987056315
scheduling,Greedy_EF,dense,1081,100,571.0,0.10501567398119123,4.50000079581514e-05
scheduling,Greedy_HW,dense,1081,100,540.0,0.1536050156739812,3.329999162815511e-05
scheduling,Greedy_BR,dense,1081,100,575.0,0.0987460815047022,5.6899996707215905e-05
scheduling,ML_RF,dense,1081,100,575,0.0987460815047022,0.027143999992404133
scheduling,ML_MLP,dense,1081,100,575,0.0987460815047022,0.0022709000040777028
scheduling,DP,dense,1082,100,709.0,0.0,0.00019540000357665122
scheduling,Greedy_EF,dense,1082,100,587.0,0.17207334273624825,5.09000092279166e-05
scheduling,Greedy_HW,dense,1082,100,551.0,0.22284908321579688,3.29999893438071e-05
scheduling,Greedy_BR,dense,1082,100,688.0,0.029619181946403384,5.8200006606057286e-05
scheduling,ML_RF,dense,1082,100,688,0.029619181946403384,0.02815710000868421
scheduling,ML_MLP,dense,1082,100,688,0.029619181946403384,0.0023724000056972727
scheduling,DP,dense,1083,100,443.0,0.0,0.00019159998919349164
scheduling,Greedy_EF,dense,1083,100,339.0,0.23476297968397292,3.9999998989515007e-05
scheduling,Greedy_HW,dense,1083,100,189.0,0.5733634311512416,3.0800001695752144e-05
scheduling,Greedy_BR,dense,1083,100,412.0,0.06997742663656885,5.18000015290454e-05
scheduling,ML_RF,dense,1083,100,403,0.09029345372460497,0.027028900003642775
scheduling,ML_MLP,dense,1083,100,412,0.06997742663656885,0.00216980000550393
scheduling,DP,dense,1084,100,592.0,0.0,0.00019910000264644623
scheduling,Greedy_EF,dense,1084,100,488.0,0.17567567567567569,4.740001168102026e-05
scheduling,Greedy_HW,dense,1084,100,514.0,0.13175675675675674,3.46999877365306e-05
scheduling,Greedy_BR,dense,1084,100,552.0,0.06756756756756757,5.729999975301325e-05
scheduling,ML_RF,dense,1084,100,530,0.10472972972972973,0.02735989999200683
scheduling,ML_MLP,dense,1084,100,544,0.08108108108108109,0.0022788999922340736
scheduling,DP,dense,1085,100,641.0,0.0,0.0001939000067068264
scheduling,Greedy_EF,dense,1085,100,471.0,0.26521060842433697,4.5999986468814313e-05
scheduling,Greedy_HW,dense,1085,100,535.0,0.16536661466458658,3.260000084992498e-05
scheduling,Greedy_BR,dense,1085,100,601.0,0.062402496099843996,5.679999594576657e-05
scheduling,ML_RF,dense,1085,100,558,0.1294851794071763,0.025891299999784678
scheduling,ML_MLP,dense,1085,100,483,0.24648985959438377,0.0023745999933453277
scheduling,DP,dense,1086,100,713.0,0.0,0.00018350000027567148
scheduling,Greedy_EF,dense,1086,100,498.0,0.3015427769985975,4.579999949783087e-05
scheduling,Greedy_HW,dense,1086,100,450.0,0.3688639551192146,3.330000618007034e-05
scheduling,Greedy_BR,dense,1086,100,659.0,0.07573632538569425,5.190000229049474e-05
scheduling,ML_RF,dense,1086,100,639,0.10378681626928471,0.027423699997598305
scheduling,ML_MLP,dense,1086,100,659,0.07573632538569425,0.002147099992725998
scheduling,DP,dense,1087,100,676.0,0.0,0.00020260000019334257
scheduling,Greedy_EF,dense,1087,100,594.0,0.12130177514792899,5.119999696034938e-05
scheduling,Greedy_HW,dense,1087,100,497.0,0.26479289940828404,3.7999998312443495e-05
scheduling,Greedy_BR,dense,1087,100,613.0,0.09319526627218935,6.140000186860561e-05
scheduling,ML_RF,dense,1087,100,620,0.08284023668639054,0.0285135000012815
scheduling,ML_MLP,dense,1087,100,652,0.03550295857988166,0.002030999996350147
scheduling,DP,dense,1088,100,829.0,0.0,0.00019839999731630087
scheduling,Greedy_EF,dense,1088,100,621.0,0.25090470446320867,5.09000092279166e-05
scheduling,Greedy_HW,dense,1088,100,501.0,0.3956574185765983,3.339999238960445e-05
scheduling,Greedy_BR,dense,1088,100,713.0,0.1399276236429433,6.70000008540228e-05
scheduling,ML_RF,dense,1088,100,777,0.06272617611580217,0.027461199992103502
scheduling,ML_MLP,dense,1088,100,777,0.06272617611580217,0.0022151000011945143
scheduling,DP,dense,1089,100,798.0,0.0,0.0001951000012923032
scheduling,Greedy_EF,dense,1089,100,624.0,0.21804511278195488,4.959999932907522e-05
scheduling,Greedy_HW,dense,1089,100,685.0,0.14160401002506265,3.539999306667596e-05
scheduling,Greedy_BR,dense,1089,100,679.0,0.14912280701754385,7.049999840091914e-05
scheduling,ML_RF,dense,1089,100,725,0.09147869674185463,0.02626869999221526
scheduling,ML_MLP,dense,1089,100,725,0.09147869674185463,0.0023922999971546233
scheduling,DP,adversarial,1090,6,60.0,0.0,6.999995093792677e-06
scheduling,Greedy_EF,adversarial,1090,6,60.0,0.0,6.700007361359894e-06
scheduling,Greedy_HW,adversarial,1090,6,50.0,0.16666666666666666,3.4999975468963385e-06
scheduling,Greedy_BR,adversarial,1090,6,60.0,0.0,5.699999746866524e-06
scheduling,ML_RF,adversarial,1090,6,60,0.0,0.025408200002857484
scheduling,ML_MLP,adversarial,1090,6,60,0.0,0.0006360999977914616
scheduling,DP,adversarial,1091,9,96.0,0.0,9.60000033956021e-06
scheduling,Greedy_EF,adversarial,1091,9,96.0,0.0,8.999995770864189e-06
scheduling,Greedy_HW,adversarial,1091,9,80.0,0.16666666666666666,4.2000028770416975e-06
scheduling,Greedy_BR,adversarial,1091,9,96.0,0.0,8.000002708286047e-06
scheduling,ML_RF,adversarial,1091,9,96,0.0,0.02597470000910107
scheduling,ML_MLP,adversarial,1091,9,96,0.0,0.0007737999985693023
scheduling,DP,adversarial,1092,13,144.0,0.0,1.379998866468668e-05
scheduling,Greedy_EF,adversarial,1092,13,144.0,0.0,1.2300006346777081e-05
scheduling,Greedy_HW,adversarial,1092,13,120.0,0.16666666666666666,5.49999822396785e-06
scheduling,Greedy_BR,adversarial,1092,13,144.0,0.0,1.3199998647905886e-05
scheduling,ML_RF,adversarial,1092,13,144,0.0,0.02593920000072103
scheduling,ML_MLP,adversarial,1092,13,144,0.0,0.0008851000020513311
scheduling,DP,adversarial,1093,21,240.0,0.0,2.4100008886307478e-05
scheduling,Greedy_EF,adversarial,1093,21,240.0,0.0,1.8100006855092943e-05
scheduling,Greedy_HW,adversarial,1093,21,200.0,0.16666666666666666,7.199996616691351e-06
scheduling,Greedy_BR,adversarial,1093,21,240.0,0.0,1.920000067912042e-05
scheduling,ML_RF,adversarial,1093,21,240,0.0,0.025721099998918362
scheduling,ML_MLP,adversarial,1093,21,200,0.16666666666666666,0.0010295000101905316
scheduling,DP,adversarial,1094,31,360.0,0.0,3.71999922208488e-05
scheduling,Greedy_EF,adversarial,1094,31,360.0,0.0,2.8700000257231295e-05
scheduling,Greedy_HW,adversarial,1094,31,300.0,0.16666666666666666,9.2999980552122e-06
scheduling,Greedy_BR,adversarial,1094,31,360.0,0.0,3.1799994758330286e-05
scheduling,ML_RF,adversarial,1094,31,360,0.0,0.02583040000172332
scheduling,ML_MLP,adversarial,1094,31,300,0.16666666666666666,0.0010184999991906807
